CustomerID,LocationType,CurrentISP,MonthlyInternetSpeed,MonthlyDataUsage,MonthlyBill,ContractType,ComplaintFrequency,CustomerTenure,ServiceOutages,StarlinkAwareness,Churn
CUST1474,Urban,SLT,19.6,142.9,3211.0,Prepaid,0,12,3.0,No,No
CUST1475,Urban,Airtel,28.9,100.3,5015.0,Postpaid,3,111,4.9,No,Yes
CUST1476,Rural,Airtel,33.4,81.9,4646.0,Prepaid,0,95,6.1,No,No
CUST1477,Rural,Mobitel,18.2,82.0,2388.0,Postpaid,1,19,4.5,Yes,No
CUST1478,Rural,SLT,1.0,100.3,2332.0,Prepaid,1,29,0.0,No,No
CUST1479,Rural,SLT,30.2,139.1,4775.0,Prepaid,2,85,5.7,No,No
CUST1480,Urban,SLT,12.8,54.4,2364.0,Postpaid,1,90,7.8,No,No
CUST1481,Rural,Dialog,4.8,100.1,4009.0,Prepaid,1,52,2.3,Yes,No
CUST1482,Urban,SLT,1.0,117.9,2884.0,Postpaid,2,92,9.7,No,No
CUST1483,Urban,Dialog,33.1,65.0,5117.0,Postpaid,1,17,7.6,Yes,No
CUST1484,Urban,Mobitel,26.3,209.8,2730.0,Postpaid,0,73,6.4,Yes,No
CUST1485,Urban,SLT,22.7,77.3,4643.0,Postpaid,1,21,2.0,No,No
CUST1486,Urban,SLT,38.9,86.5,3685.0,Postpaid,2,114,5.8,No,No
CUST1487,Urban,Dialog,31.4,71.1,3752.0,Prepaid,1,60,6.1,No,No
CUST1488,Rural,Dialog,41.2,209.9,1530.0,Postpaid,2,98,4.8,No,No
CUST1489,Urban,Dialog,11.1,147.6,1297.0,Prepaid,2,75,7.7,No,No
CUST1490,Urban,SLT,24.7,73.2,3279.0,Postpaid,3,119,3.9,No,No
CUST1491,Urban,Dialog,8.8,175.3,3747.0,Postpaid,1,20,4.2,Yes,Yes
CUST1492,Urban,SLT,22.7,130.0,2375.0,Postpaid,0,113,3.0,Yes,No
CUST1493,Urban,Airtel,22.5,132.9,2411.0,Postpaid,0,53,3.6,No,No
CUST1494,Urban,Airtel,31.3,102.8,4061.0,Postpaid,2,114,4.6,No,Yes
CUST1495,Rural,SLT,25.5,82.5,4063.0,Postpaid,3,111,4.4,Yes,No
CUST1496,Rural,Dialog,31.2,136.9,3362.0,Postpaid,1,103,4.3,Yes,No
CUST1497,Rural,Airtel,32.0,92.7,4280.0,Prepaid,1,80,7.8,No,No
CUST1498,Urban,Airtel,46.5,210.8,2326.0,Prepaid,1,63,9.5,No,No
CUST1499,Urban,Dialog,21.8,56.5,3144.0,Prepaid,1,57,1.2,No,No
CUST1500,Rural,Airtel,15.6,196.8,5148.0,Postpaid,0,29,9.4,No,No
CUST1501,Urban,Dialog,27.5,114.4,3568.0,Prepaid,0,1,7.0,Yes,Yes
CUST1502,Urban,Airtel,17.0,135.0,3626.0,Prepaid,0,82,2.3,No,No
CUST1503,Urban,Mobitel,39.8,161.7,5806.0,Prepaid,1,59,4.0,No,No
CUST1504,Urban,Dialog,22.2,88.5,2101.0,Postpaid,1,64,5.9,Yes,No
CUST1505,Urban,Airtel,19.3,163.2,4296.0,Postpaid,1,86,0.0,No,No
CUST1506,Urban,SLT,20.3,1.0,5164.0,Prepaid,0,72,4.7,No,No
CUST1507,Urban,Mobitel,32.2,84.0,3175.0,Prepaid,2,71,6.6,No,No
CUST1508,Urban,SLT,23.4,73.8,4360.0,Prepaid,1,89,2.8,Yes,No
CUST1509,Rural,Airtel,18.6,57.3,2518.0,Prepaid,2,94,0.6,No,No
CUST1510,Rural,Dialog,41.7,109.3,2813.0,Prepaid,1,98,5.6,No,No
CUST1511,Rural,Dialog,16.4,139.3,3885.0,Postpaid,1,44,11.6,No,Yes
CUST1512,Rural,Dialog,25.4,155.1,4299.0,Postpaid,1,48,2.9,Yes,No
CUST1513,Rural,Mobitel,31.5,132.0,4621.0,Prepaid,1,105,2.9,No,No
CUST1514,Urban,Airtel,8.7,86.7,5070.0,Prepaid,0,116,4.4,No,Yes
CUST1515,Urban,Airtel,29.8,138.5,3433.0,Prepaid,1,75,9.7,Yes,No
CUST1516,Urban,Mobitel,14.4,126.2,4694.0,Prepaid,0,15,0.0,Yes,No
CUST1517,Rural,Dialog,33.2,166.8,3158.0,Prepaid,0,35,7.3,No,No
CUST1518,Rural,Dialog,15.4,158.8,4402.0,Prepaid,0,23,3.6,Yes,No
CUST1519,Urban,Dialog,31.9,121.5,3707.0,Prepaid,3,53,3.8,No,Yes
CUST1520,Rural,Dialog,36.1,75.1,3946.0,Postpaid,2,45,2.0,Yes,No
CUST1521,Urban,Dialog,33.6,87.4,3924.0,Postpaid,1,85,4.3,Yes,No
CUST1522,Rural,SLT,27.5,92.5,1895.0,Postpaid,1,92,2.1,No,No
CUST1523,Urban,Dialog,22.7,104.2,2376.0,Prepaid,0,13,3.4,Yes,No
CUST1524,Urban,Dialog,19.2,133.4,3603.0,Postpaid,1,34,0.0,No,No
CUST1525,Urban,Dialog,39.7,155.8,1813.0,Postpaid,0,38,0.0,No,No
CUST1526,Urban,Dialog,18.0,117.4,4331.0,Prepaid,1,70,6.0,No,No
CUST1527,Urban,Mobitel,14.6,120.8,4372.0,Prepaid,1,108,8.8,No,No
CUST1528,Urban,Airtel,31.7,127.2,3827.0,Postpaid,0,68,14.7,No,Yes
CUST1529,Rural,Mobitel,17.0,94.2,2379.0,Prepaid,2,5,7.8,Yes,Yes
CUST1530,Urban,SLT,15.5,73.7,4880.0,Prepaid,2,119,3.5,No,No
CUST1531,Urban,Dialog,10.6,32.2,5537.0,Postpaid,2,40,0.0,Yes,Yes
CUST1532,Rural,Airtel,20.2,85.2,3647.0,Postpaid,0,70,6.6,No,Yes
CUST1533,Rural,Dialog,24.2,143.7,4011.0,Prepaid,0,21,0.6,No,No
CUST1534,Urban,Dialog,27.4,84.9,3702.0,Postpaid,0,28,2.6,No,No
CUST1535,Urban,Dialog,34.5,108.1,4030.0,Postpaid,0,3,7.7,Yes,No
CUST1536,Urban,Dialog,30.3,143.3,3380.0,Prepaid,2,23,5.9,Yes,No
CUST1537,Urban,Dialog,23.1,146.0,3465.0,Postpaid,1,72,2.2,No,No
CUST1538,Rural,Dialog,23.0,66.0,4406.0,Prepaid,0,19,0.0,Yes,Yes
CUST1539,Urban,SLT,30.1,169.9,5846.0,Prepaid,0,117,5.6,No,No
CUST1540,Urban,Dialog,37.7,176.4,2100.0,Postpaid,0,75,6.0,No,No
CUST1541,Rural,Dialog,26.3,63.5,3396.0,Prepaid,1,50,9.5,Yes,Yes
CUST1542,Urban,Airtel,20.3,78.8,2320.0,Prepaid,2,74,0.0,Yes,No
CUST1543,Urban,Dialog,15.1,179.6,5092.0,Prepaid,0,58,5.4,No,No
CUST1544,Urban,Dialog,10.5,112.7,2912.0,Postpaid,3,92,7.8,No,Yes
CUST1545,Rural,Airtel,31.7,9.0,2057.0,Postpaid,1,20,3.7,Yes,No
CUST1546,Urban,Dialog,30.8,50.0,4138.0,Prepaid,3,108,0.2,Yes,No
CUST1547,Rural,Dialog,30.8,107.5,5244.0,Postpaid,1,116,2.2,Yes,No
CUST1548,Urban,SLT,23.7,61.8,4164.0,Prepaid,0,92,5.1,Yes,No
CUST1549,Urban,Dialog,39.1,99.3,3705.0,Postpaid,1,93,3.5,No,No
CUST1550,Rural,SLT,20.2,121.6,3909.0,Prepaid,1,72,5.9,No,No
CUST1551,Rural,Airtel,34.6,193.1,4915.0,Postpaid,1,83,8.8,No,No
CUST1552,Rural,Dialog,24.6,105.5,2626.0,Postpaid,0,53,3.8,No,Yes
CUST1553,Rural,SLT,18.9,173.6,3388.0,Postpaid,0,112,8.7,Yes,No
CUST1554,Rural,SLT,30.9,191.4,3047.0,Prepaid,1,85,4.7,No,No
CUST1555,Urban,Dialog,29.1,191.7,2332.0,Postpaid,1,82,6.0,No,No
CUST1556,Urban,SLT,28.6,134.2,3172.0,Prepaid,0,9,4.6,No,Yes
CUST1557,Rural,Dialog,25.8,21.8,4608.0,Postpaid,1,4,6.1,No,Yes
CUST1558,Urban,SLT,24.6,143.0,4067.0,Prepaid,2,41,6.6,No,Yes
CUST1559,Rural,Dialog,48.9,172.4,4144.0,Prepaid,1,25,6.9,No,No
CUST1560,Rural,SLT,36.8,115.9,3646.0,Prepaid,0,34,5.0,Yes,No
CUST1561,Urban,Dialog,32.2,207.2,4023.0,Prepaid,1,73,0.0,No,No
CUST1562,Urban,Airtel,26.1,163.0,2699.0,Postpaid,0,9,6.8,No,No
CUST1563,Rural,Dialog,35.1,148.4,3190.0,Postpaid,2,82,0.0,No,Yes
CUST1564,Urban,SLT,30.2,174.3,3692.0,Postpaid,3,75,3.2,No,No
CUST1565,Rural,SLT,25.3,136.7,3778.0,Postpaid,1,13,0.0,No,Yes
CUST1566,Urban,Airtel,22.0,1.0,3820.0,Postpaid,4,102,10.1,No,Yes
CUST1567,Rural,SLT,24.2,95.0,3362.0,Prepaid,0,9,6.3,No,Yes
CUST1568,Urban,SLT,1.0,179.9,3123.0,Prepaid,0,80,4.0,No,No
CUST1569,Rural,Airtel,27.1,79.6,6658.0,Prepaid,1,4,9.3,No,Yes
CUST1570,Urban,Airtel,20.1,108.8,4407.0,Prepaid,1,34,6.6,No,No
CUST1571,Urban,Dialog,40.9,67.8,3913.0,Prepaid,3,7,5.4,Yes,Yes
CUST1572,Urban,SLT,25.2,209.2,3267.0,Prepaid,0,15,6.2,No,No
CUST1573,Rural,Airtel,13.1,204.1,3049.0,Prepaid,2,38,3.9,No,No
CUST1574,Rural,Mobitel,24.5,75.8,3369.0,Prepaid,0,75,1.3,No,No
CUST1575,Urban,Airtel,14.5,127.4,3793.0,Postpaid,0,96,7.9,Yes,No
CUST1576,Urban,Dialog,29.7,86.0,1620.0,Prepaid,3,91,4.8,No,Yes
CUST1577,Urban,Dialog,27.9,150.7,1931.0,Postpaid,2,94,0.0,Yes,No
CUST1578,Rural,SLT,34.6,145.5,2863.0,Postpaid,3,52,6.5,No,Yes
CUST1579,Rural,Airtel,17.1,160.6,3707.0,Postpaid,0,81,5.1,Yes,No
CUST1580,Urban,SLT,25.3,136.6,3261.0,Prepaid,2,100,10.1,No,No
CUST1581,Urban,SLT,11.3,266.8,4978.0,Prepaid,1,83,5.8,Yes,No
CUST1582,Urban,Airtel,32.0,68.6,2018.0,Prepaid,2,7,1.5,Yes,Yes
CUST1583,Urban,Dialog,30.2,34.5,2749.0,Prepaid,1,107,0.0,No,Yes
CUST1584,Urban,Airtel,30.0,100.3,5020.0,Prepaid,1,45,8.8,Yes,No
CUST1585,Rural,SLT,25.0,41.6,3631.0,Postpaid,2,59,4.8,No,No
CUST1586,Urban,Dialog,29.1,45.4,4385.0,Postpaid,0,21,2.4,No,Yes
CUST1587,Rural,SLT,41.0,69.9,5551.0,Postpaid,1,28,2.8,No,Yes
CUST1588,Urban,Airtel,22.1,73.9,2806.0,Prepaid,2,3,8.9,Yes,No
CUST1589,Urban,Dialog,26.4,72.3,3401.0,Prepaid,1,14,6.4,No,No
CUST1590,Rural,Dialog,14.1,145.9,3228.0,Postpaid,2,2,8.3,Yes,No
CUST1591,Rural,Mobitel,16.3,94.7,1545.0,Prepaid,3,29,5.7,No,Yes
CUST1592,Rural,Dialog,26.0,111.0,3190.0,Postpaid,1,18,2.5,No,No
CUST1593,Urban,SLT,36.0,164.7,4381.0,Postpaid,2,37,10.4,Yes,Yes
CUST1594,Urban,SLT,22.4,81.7,4041.0,Prepaid,1,45,3.8,No,No
CUST1595,Rural,SLT,22.6,106.8,4119.0,Prepaid,0,45,7.4,Yes,Yes
CUST1596,Urban,SLT,20.9,138.3,3124.0,Prepaid,1,24,8.3,No,Yes
CUST1597,Urban,Dialog,19.7,22.9,2844.0,Prepaid,1,46,5.0,No,Yes
CUST1598,Urban,SLT,27.9,1.0,4769.0,Prepaid,3,12,1.7,No,No
CUST1599,Urban,Dialog,10.0,137.3,3003.0,Prepaid,0,53,3.0,No,No
CUST1600,Rural,SLT,37.8,144.6,3794.0,Prepaid,2,45,7.0,No,No
CUST1601,Urban,Dialog,18.3,223.2,3663.0,Postpaid,0,32,6.6,No,No
CUST1602,Urban,SLT,32.2,127.9,4962.0,Postpaid,0,18,8.9,No,No
CUST1603,Urban,Dialog,12.3,161.0,4471.0,Prepaid,0,13,8.4,No,No
CUST1604,Urban,Dialog,31.7,110.2,2205.0,Postpaid,0,4,2.1,No,No
CUST1605,Urban,Dialog,31.7,134.9,2312.0,Postpaid,2,23,9.3,No,No
CUST1606,Urban,Dialog,28.8,203.4,4079.0,Postpaid,4,62,1.9,Yes,Yes
CUST1607,Urban,Airtel,15.1,13.8,3436.0,Postpaid,2,54,6.8,Yes,No
CUST1608,Rural,Dialog,27.5,140.7,3045.0,Prepaid,3,74,12.3,Yes,Yes
CUST1609,Urban,Mobitel,13.2,226.8,4516.0,Prepaid,1,55,5.9,No,No
CUST1610,Urban,Mobitel,22.5,134.1,3687.0,Postpaid,0,69,0.0,Yes,No
CUST1611,Rural,SLT,35.3,202.5,3552.0,Postpaid,0,114,4.0,No,No
CUST1612,Rural,Dialog,33.0,88.5,4280.0,Postpaid,2,40,11.5,No,No
CUST1613,Urban,Dialog,25.2,118.4,3125.0,Postpaid,1,14,4.4,No,No
CUST1614,Urban,Airtel,15.3,121.7,5069.0,Postpaid,0,98,9.0,No,No
CUST1615,Urban,Dialog,31.5,9.1,2712.0,Prepaid,1,28,2.1,Yes,No
CUST1616,Rural,Dialog,25.2,61.6,4157.0,Prepaid,1,72,3.9,No,No
CUST1617,Rural,SLT,1.8,65.2,4934.0,Prepaid,0,80,4.4,No,Yes
CUST1618,Rural,Airtel,32.8,161.1,2123.0,Postpaid,1,95,10.9,No,Yes
CUST1619,Urban,Airtel,24.8,163.6,3157.0,Postpaid,0,71,4.1,No,No
CUST1620,Rural,Dialog,37.0,136.2,4642.0,Postpaid,2,67,0.0,Yes,No
CUST1621,Urban,SLT,14.0,161.2,4657.0,Postpaid,0,29,12.1,No,No
CUST1622,Urban,Dialog,1.0,111.8,3329.0,Postpaid,2,100,5.7,Yes,Yes
CUST1623,Urban,Dialog,27.8,180.1,2765.0,Postpaid,5,61,7.0,No,Yes
CUST1624,Rural,Airtel,27.9,120.4,4456.0,Postpaid,2,103,0.2,Yes,Yes
CUST1625,Urban,Dialog,8.1,122.9,4684.0,Prepaid,0,68,5.8,No,Yes
CUST1626,Rural,Dialog,15.2,106.7,2335.0,Postpaid,1,9,5.1,Yes,No
CUST1627,Urban,Dialog,52.6,154.2,2296.0,Postpaid,0,119,2.1,No,No
CUST1628,Urban,Airtel,21.9,98.9,3725.0,Prepaid,4,17,7.0,Yes,No
CUST1629,Urban,Airtel,32.3,168.8,4129.0,Prepaid,0,49,0.0,No,No
CUST1630,Urban,SLT,18.5,63.4,3201.0,Postpaid,1,63,2.1,No,Yes
CUST1631,Rural,Airtel,4.1,65.1,4179.0,Prepaid,1,84,8.6,Yes,No
CUST1632,Urban,Dialog,23.3,154.4,2790.0,Prepaid,0,78,2.8,Yes,Yes
CUST1633,Rural,SLT,22.3,115.6,1385.0,Prepaid,1,46,3.5,No,No
CUST1634,Rural,Dialog,21.0,97.3,3076.0,Postpaid,2,93,5.3,Yes,Yes
CUST1635,Rural,Dialog,23.9,164.5,3563.0,Postpaid,0,13,3.9,No,No
CUST1636,Urban,SLT,27.6,89.6,3224.0,Prepaid,3,100,7.1,No,Yes
CUST1637,Urban,Mobitel,23.5,110.0,2341.0,Prepaid,2,45,5.5,Yes,No
CUST1638,Urban,Dialog,12.4,190.0,1684.0,Postpaid,0,53,0.5,Yes,No
CUST1639,Rural,Dialog,29.9,197.0,2986.0,Postpaid,1,17,2.8,No,No
CUST1640,Rural,Dialog,5.5,198.6,4398.0,Postpaid,0,47,2.5,Yes,No
CUST1641,Urban,Dialog,4.5,105.9,4756.0,Prepaid,2,62,3.6,Yes,No
CUST1642,Rural,Mobitel,32.4,181.5,4688.0,Prepaid,1,50,5.3,Yes,No
CUST1643,Urban,SLT,30.1,72.6,2684.0,Prepaid,2,43,5.9,Yes,No
CUST1644,Rural,SLT,24.4,74.7,2346.0,Postpaid,0,68,0.0,Yes,Yes
CUST1645,Urban,Airtel,11.0,2.5,3997.0,Prepaid,0,84,8.1,No,No
CUST1646,Rural,Dialog,17.9,203.6,4135.0,Prepaid,1,75,4.7,No,No
CUST1647,Urban,SLT,22.4,76.8,3900.0,Prepaid,0,106,1.6,No,No
CUST1648,Rural,SLT,9.0,113.7,1486.0,Prepaid,3,86,7.9,Yes,Yes
CUST1649,Rural,SLT,17.6,74.5,2633.0,Postpaid,0,109,0.0,Yes,No
CUST1650,Rural,Mobitel,31.5,154.8,3470.0,Prepaid,2,118,0.3,No,Yes
CUST1651,Urban,Airtel,39.3,101.2,3987.0,Postpaid,0,72,11.4,No,No
CUST1652,Urban,Dialog,20.8,54.8,4267.0,Postpaid,1,28,5.4,Yes,No
CUST1653,Urban,Airtel,32.6,142.1,3644.0,Prepaid,2,45,2.8,No,No
CUST1654,Urban,Dialog,5.9,48.3,3831.0,Postpaid,0,41,5.3,No,No
CUST1655,Urban,Dialog,31.6,78.1,3585.0,Postpaid,1,94,4.5,No,Yes
CUST1656,Rural,Dialog,17.0,14.7,4186.0,Postpaid,3,97,5.1,Yes,No
CUST1657,Urban,Dialog,28.1,48.8,3813.0,Prepaid,0,97,6.5,No,Yes
CUST1658,Urban,SLT,22.5,128.9,3566.0,Prepaid,1,111,4.4,No,No
CUST1659,Urban,SLT,38.2,21.8,3232.0,Prepaid,0,118,6.1,No,No
CUST1660,Urban,Mobitel,16.3,45.9,3581.0,Postpaid,3,36,4.5,No,Yes
CUST1661,Rural,SLT,31.3,119.9,3985.0,Postpaid,2,91,2.5,Yes,No
CUST1662,Urban,SLT,22.2,92.8,3767.0,Postpaid,1,84,1.7,No,No
CUST1663,Rural,Dialog,23.4,219.6,3881.0,Prepaid,0,33,9.0,No,No
CUST1664,Urban,Dialog,23.2,211.7,4843.0,Prepaid,0,25,6.9,No,No
CUST1665,Rural,SLT,16.5,76.6,3765.0,Postpaid,2,108,8.1,No,Yes
CUST1666,Rural,SLT,24.9,147.9,2851.0,Prepaid,0,107,5.0,No,No
CUST1667,Urban,Airtel,24.4,157.5,4384.0,Postpaid,0,19,5.7,Yes,No
CUST1668,Rural,Dialog,27.4,90.1,2134.0,Prepaid,0,47,4.5,Yes,Yes
CUST1669,Urban,Dialog,25.8,45.2,2419.0,Prepaid,1,85,8.5,No,No
CUST1670,Rural,SLT,33.0,119.4,3836.0,Prepaid,0,106,4.0,Yes,No
CUST1671,Urban,Dialog,34.2,111.4,4016.0,Prepaid,2,33,2.0,Yes,No
CUST1672,Rural,Dialog,14.5,98.2,2255.0,Prepaid,0,67,6.6,No,No
CUST1673,Rural,Airtel,33.7,142.1,3117.0,Prepaid,0,14,4.5,No,No
CUST1674,Rural,Dialog,13.1,82.5,2894.0,Prepaid,1,79,5.7,Yes,No
CUST1675,Rural,SLT,30.9,62.4,3013.0,Prepaid,0,33,7.1,No,Yes
CUST1676,Urban,Dialog,31.2,125.5,4444.0,Prepaid,2,42,3.3,Yes,No
CUST1677,Urban,Dialog,5.9,139.3,4207.0,Postpaid,0,86,4.3,Yes,Yes
CUST1678,Urban,Dialog,25.9,61.2,3481.0,Prepaid,1,65,4.1,Yes,Yes
CUST1679,Urban,Airtel,20.3,166.4,2954.0,Postpaid,3,95,8.9,Yes,Yes
CUST1680,Rural,Dialog,17.4,31.5,2150.0,Postpaid,0,47,5.0,No,No
CUST1681,Urban,Airtel,38.5,91.1,4920.0,Postpaid,0,35,5.5,No,No
CUST1682,Rural,Dialog,18.5,107.1,4092.0,Postpaid,4,117,1.5,No,No
CUST1683,Rural,Airtel,16.9,88.2,2793.0,Prepaid,3,84,7.2,Yes,No
CUST1684,Rural,Dialog,25.8,91.7,4220.0,Postpaid,0,32,6.3,No,Yes
CUST1685,Urban,SLT,31.9,213.6,3430.0,Postpaid,1,55,2.5,Yes,Yes
CUST1686,Rural,SLT,23.6,77.5,3213.0,Postpaid,0,54,10.8,Yes,No
CUST1687,Rural,Mobitel,36.7,242.1,3935.0,Prepaid,3,76,6.0,No,No
CUST1688,Urban,Dialog,30.3,141.9,2759.0,Prepaid,1,51,3.1,No,No
CUST1689,Rural,Dialog,3.2,124.6,3156.0,Prepaid,1,80,5.0,Yes,Yes
CUST1690,Rural,Dialog,19.7,143.8,3621.0,Postpaid,2,59,3.9,Yes,Yes
CUST1691,Urban,Airtel,19.4,246.5,3001.0,Postpaid,2,72,9.6,No,No
CUST1692,Urban,SLT,29.8,70.3,4169.0,Prepaid,0,14,7.8,No,No
CUST1693,Urban,Airtel,1.0,64.0,5369.0,Postpaid,0,18,6.4,No,Yes
CUST1694,Urban,Dialog,50.5,82.3,2746.0,Postpaid,0,55,10.2,No,No
CUST1695,Urban,Dialog,30.3,121.6,1835.0,Prepaid,2,94,1.9,No,No
CUST1696,Urban,Dialog,26.5,33.7,1498.0,Postpaid,1,97,7.3,Yes,No
CUST1697,Urban,Mobitel,36.8,121.1,3350.0,Postpaid,0,98,6.6,No,Yes
CUST1698,Urban,SLT,48.4,204.7,2837.0,Prepaid,1,56,4.3,Yes,Yes
CUST1699,Rural,Mobitel,33.7,127.6,3708.0,Postpaid,1,108,4.3,Yes,No
CUST1700,Urban,Dialog,34.5,105.4,3633.0,Prepaid,1,49,7.8,No,No
CUST1701,Rural,SLT,26.3,89.1,1897.0,Postpaid,3,98,7.5,No,No
CUST1702,Urban,SLT,23.6,164.9,1685.0,Postpaid,2,60,0.7,Yes,No
CUST1703,Urban,Dialog,20.2,78.7,3796.0,Postpaid,1,113,10.4,No,No
CUST1704,Urban,Airtel,16.7,212.3,3635.0,Prepaid,3,53,8.4,No,Yes
CUST1705,Urban,Mobitel,18.1,216.7,3074.0,Prepaid,0,71,4.2,Yes,No
CUST1706,Urban,Airtel,11.5,132.8,1843.0,Prepaid,0,6,2.6,Yes,No
CUST1707,Rural,Airtel,24.2,119.4,3971.0,Postpaid,1,70,8.3,Yes,Yes
CUST1708,Urban,Dialog,8.2,171.5,4772.0,Prepaid,0,86,6.5,Yes,Yes
CUST1709,Rural,Dialog,26.9,174.7,3778.0,Postpaid,2,8,7.1,No,No
CUST1710,Rural,Mobitel,24.6,79.7,2653.0,Prepaid,0,101,6.7,No,No
CUST1711,Urban,Dialog,26.5,93.7,3545.0,Prepaid,1,15,8.6,No,No
CUST1712,Urban,Airtel,19.8,53.9,2134.0,Prepaid,1,26,7.6,Yes,Yes
CUST1713,Rural,Airtel,55.8,140.5,4558.0,Postpaid,3,39,3.4,Yes,Yes
CUST1714,Urban,SLT,38.6,153.3,3582.0,Postpaid,1,3,3.2,Yes,No
CUST1715,Urban,Mobitel,12.6,52.5,1732.0,Prepaid,0,57,6.1,Yes,No
CUST1716,Rural,Dialog,27.3,97.2,3199.0,Prepaid,2,10,11.9,Yes,No
CUST1717,Urban,Dialog,18.9,52.6,3963.0,Postpaid,0,3,4.6,No,No
CUST1718,Rural,Dialog,14.9,75.1,3167.0,Prepaid,0,94,6.1,Yes,No
CUST1719,Rural,SLT,11.6,147.6,3224.0,Postpaid,2,46,7.7,No,No
CUST1720,Urban,Dialog,29.3,83.3,2276.0,Postpaid,1,22,3.7,No,No
CUST1721,Urban,Dialog,18.2,105.0,4067.0,Postpaid,1,67,7.4,No,No
CUST1722,Urban,Airtel,34.7,38.6,2852.0,Postpaid,1,65,5.0,Yes,No
CUST1723,Urban,Mobitel,34.9,129.3,1344.0,Postpaid,2,97,8.7,No,No
CUST1724,Urban,Dialog,38.7,117.8,3129.0,Postpaid,1,19,2.2,No,No
CUST1725,Rural,Dialog,16.5,83.6,4481.0,Postpaid,0,100,11.9,Yes,No
CUST1726,Urban,Mobitel,29.8,110.5,3113.0,Postpaid,0,62,4.1,No,No
CUST1727,Urban,Dialog,31.3,129.0,5238.0,Prepaid,1,98,6.6,No,Yes
CUST1728,Rural,Dialog,20.3,79.3,3929.0,Prepaid,2,57,5.0,No,Yes
CUST1729,Rural,Dialog,17.3,46.2,3839.0,Prepaid,0,95,1.8,Yes,Yes
CUST1730,Rural,SLT,41.1,210.3,3372.0,Postpaid,0,107,7.5,No,Yes
CUST1731,Urban,Dialog,27.3,88.3,3432.0,Postpaid,2,88,4.2,No,No
CUST1732,Rural,Mobitel,31.4,115.2,3237.0,Prepaid,2,76,6.6,No,No
CUST1733,Urban,SLT,16.8,170.5,3198.0,Prepaid,3,13,2.6,No,No
CUST1734,Urban,SLT,12.8,296.5,4031.0,Prepaid,1,16,4.2,No,No
CUST1735,Urban,Dialog,19.3,57.8,2564.0,Postpaid,0,16,4.1,Yes,No
CUST1736,Rural,SLT,23.8,142.5,2424.0,Postpaid,1,115,6.7,No,No
CUST1737,Urban,SLT,14.4,84.6,2377.0,Postpaid,0,119,5.9,No,No
CUST1738,Urban,Airtel,24.9,93.1,5546.0,Prepaid,1,52,4.5,Yes,No
CUST1739,Urban,Airtel,8.1,84.0,4030.0,Postpaid,2,117,3.9,Yes,Yes
CUST1740,Urban,SLT,13.8,63.7,3804.0,Prepaid,0,84,5.9,No,No
CUST1741,Rural,Mobitel,31.7,117.9,2442.0,Postpaid,3,41,5.6,No,Yes
CUST1742,Rural,Airtel,31.0,46.3,4123.0,Prepaid,0,48,5.4,Yes,No
CUST1743,Rural,Airtel,21.1,167.3,3383.0,Prepaid,2,91,10.9,Yes,Yes
CUST1744,Urban,Dialog,14.8,122.8,3714.0,Prepaid,2,39,6.7,No,Yes
CUST1745,Urban,Dialog,14.7,141.1,2523.0,Prepaid,3,13,10.8,No,Yes
CUST1746,Urban,Dialog,21.3,96.7,3660.0,Postpaid,0,4,4.8,Yes,No
CUST1747,Urban,SLT,31.4,101.6,3076.0,Prepaid,0,96,4.9,No,No
CUST1748,Urban,SLT,34.3,134.4,2734.0,Prepaid,3,109,3.5,Yes,No
CUST1749,Rural,SLT,20.0,61.8,4234.0,Postpaid,0,104,5.9,Yes,Yes
CUST1750,Urban,Airtel,13.5,102.1,1962.0,Postpaid,3,98,4.0,No,Yes
CUST1751,Urban,Airtel,27.7,77.0,4065.0,Prepaid,3,103,3.6,Yes,No
CUST1752,Urban,Mobitel,16.8,75.5,4184.0,Postpaid,2,43,0.0,No,No
CUST1753,Urban,Dialog,19.8,14.5,2620.0,Postpaid,0,81,9.4,Yes,No
CUST1754,Urban,SLT,38.3,187.0,2680.0,Prepaid,0,88,3.9,No,No
CUST1755,Rural,Dialog,33.3,85.7,3277.0,Prepaid,1,93,9.4,Yes,Yes
CUST1756,Rural,Dialog,26.6,178.2,3782.0,Prepaid,0,46,4.7,Yes,No
CUST1757,Rural,Dialog,12.3,173.4,3347.0,Postpaid,1,92,6.9,No,Yes
CUST1758,Urban,Dialog,27.1,55.7,3934.0,Prepaid,2,109,5.2,No,No
CUST1759,Urban,SLT,35.6,65.6,5263.0,Prepaid,0,47,6.2,No,No
CUST1760,Urban,Airtel,21.2,248.0,2992.0,Postpaid,0,86,2.0,No,No
CUST1761,Urban,Dialog,38.5,207.5,1785.0,Postpaid,1,92,8.5,No,No
CUST1762,Rural,Airtel,37.9,118.4,4326.0,Prepaid,1,53,3.9,No,No
CUST1763,Urban,SLT,41.6,132.9,5183.0,Postpaid,1,25,7.8,No,No
CUST1764,Urban,Dialog,28.1,88.5,3893.0,Prepaid,4,41,0.6,No,No
CUST1765,Urban,SLT,30.9,141.6,2412.0,Prepaid,3,3,2.7,No,No
CUST1766,Urban,Dialog,39.1,84.1,3376.0,Postpaid,2,77,6.1,No,No
CUST1767,Rural,SLT,29.5,18.4,2381.0,Postpaid,1,95,4.5,Yes,No
